book_id,author_id,number,recall_date
28,76,7,2064-08-06
8,68,3,2063-01-01
18,70,7,2020-01-11
0,63,11,2090-10-15
92,22,1,2009-04-21
21,90,1,2073-10-23
78,80,6,2027-07-16
40,46,6,2070-03-16
32,12,5,2005-08-15
31,38,4,2012-12-13
89,60,1,2097-11-14
78,29,10,2058-05-11
72,55,9,2099-06-19
12,90,3,2074-04-18
95,27,7,2021-06-12
10,27,8,2055-09-25
38,56,6,2049-11-02
60,17,5,2041-10-06
36,76,10,2050-03-09
63,48,4,2037-07-13
4,78,7,2049-03-10
14,80,4,2070-03-09
38,75,5,2024-10-11
52,13,6,2030-04-04
19,42,5,2011-05-17
82,31,4,2046-07-05
59,34,1,2066-05-02
78,11,5,2012-01-06
87,84,3,2061-06-18
91,28,6,2069-08-16
44,34,9,2090-08-27
50,45,9,2043-12-09
70,87,3,2042-09-13
61,77,5,2091-12-23
76,55,5,2089-02-08
92,29,1,2020-04-27
78,66,7,2094-12-12
66,55,7,2066-10-03
18,55,5,2012-02-19
84,52,7,2005-12-20
84,36,7,2026-06-09
98,41,4,2021-05-20
3,56,8,2097-03-31
35,99,2,2038-10-16
64,64,6,2089-03-17
50,51,10,2046-01-14
88,95,3,2042-01-13
99,83,1,2036-09-02
74,71,8,2023-08-12
41,13,7,2041-07-12
27,68,3,2090-11-04
27,3,3,2013-01-25
32,26,6,2059-10-17
78,21,2,2035-07-27
97,84,3,2017-05-08
74,67,4,2010-02-16
11,73,8,2028-01-28
42,57,5,2059-12-19
36,72,3,2033-04-18
27,40,1,2026-09-16
63,96,3,2002-06-13
79,38,3,2095-04-18
57,67,4,2016-04-03
40,54,7,2046-02-26
15,43,2,2097-07-19
80,63,4,2021-11-13
73,53,5,2059-04-10
56,30,4,2040-11-18
57,35,4,2045-05-02
1,54,6,2027-12-11
93,64,4,2039-12-11
29,36,2,2008-08-22
20,34,2,2075-10-29
89,13,7,2087-07-10
75,94,6,2088-08-16
46,73,3,2034-05-25
12,36,5,2074-05-27
16,61,4,2041-06-23
86,55,6,2095-11-20
30,46,5,2026-01-30
91,12,2,2063-09-22
1,60,4,2001-03-15
7,48,3,2013-01-22
67,86,3,2046-10-25
19,98,6,2011-09-27
56,5,4,2048-07-31
37,45,7,2017-01-01
81,38,6,2036-07-28
85,84,5,2093-12-26
22,86,2,2044-07-17
36,45,5,2024-10-24
58,96,6,2094-03-29
57,92,5,2007-11-26
28,28,8,2042-02-12
25,89,4,2007-04-21
8,79,3,2050-03-29
35,26,6,2094-10-22
86,41,4,2026-05-24
17,96,4,2005-10-18
84,15,2,2060-08-23
58,94,5,2095-06-22
39,75,8,2019-09-26
65,80,3,2037-02-18
48,81,4,2086-09-15
39,48,2,2011-02-23
14,28,8,2034-09-26
61,5,1,2061-08-17
81,60,8,2007-03-24
23,21,8,2026-04-10
90,15,8,2030-06-12
87,14,6,2085-07-31
21,16,2,2028-07-12
54,28,4,2014-10-23
42,66,8,2086-01-30
42,96,4,2026-09-01
91,62,6,2053-09-20
94,1,8,2040-12-20
94,81,5,2091-04-25
45,28,8,2084-07-08
24,15,8,2005-03-03
62,3,4,2014-09-16
17,64,9,2007-11-23
85,59,2,2096-02-04
27,30,4,2002-08-13
24,82,9,2070-09-13
15,39,2,2059-06-08
63,12,5,2081-10-26
8,9,3,2049-05-17
62,76,5,2072-05-27
34,99,9,2073-06-17
9,3,6,2094-02-12
0,51,7,2069-02-12
61,67,6,2033-01-17
46,66,4,2058-10-09
37,89,6,2033-12-20
93,87,5,2012-10-20
5,73,3,2002-09-20
43,73,3,2027-03-14
31,60,5,2086-01-13
57,93,6,2087-02-06
29,86,2,2042-04-20
70,58,5,2082-10-17
70,33,5,2074-02-13
50,2,7,2082-08-03
71,15,6,2050-08-08
38,35,4,2040-04-11
50,75,5,2079-08-19
19,55,4,2044-01-28
6,79,6,2023-09-28
9,58,3,2089-12-25
48,31,5,2029-04-12
66,69,4,2099-05-10
98,70,3,2020-10-04
44,72,2,2015-08-21
77,90,5,2057-10-24
2,81,4,2087-04-05
74,21,4,2099-07-05
16,59,6,2089-06-01
75,3,5,2029-03-12
69,65,8,2094-04-13
2,81,5,2066-03-09
47,39,0,2084-10-03
63,10,6,2051-12-24
30,24,5,2012-01-22
38,79,1,2045-11-16
80,0,5,2091-09-22
33,17,2,2042-08-03
13,64,5,2043-09-13
67,84,0,2022-10-08
56,29,6,2083-06-04
37,92,6,2097-08-10
45,95,4,2007-12-06
86,41,5,2042-11-17
47,84,5,2021-04-30
32,80,10,2093-07-29
77,1,8,2027-08-20
69,37,2,2013-03-14
20,83,2,2046-08-10
3,23,4,2010-11-04
58,29,8,2043-04-28
23,47,3,2097-11-16
38,85,4,2094-12-13
2,58,2,2083-09-19
49,15,4,2079-10-23
26,21,8,2068-05-30
19,31,2,2050-08-12
33,35,5,2089-06-27
39,83,4,2061-08-25
85,32,5,2007-03-06
51,98,6,2089-09-21
28,32,0,2005-10-03
75,26,6,2004-08-26
11,60,1,2029-01-13
93,19,7,2015-07-08
93,92,9,2079-08-29
2,10,4,2007-09-04
42,43,6,2074-03-08
46,57,3,2007-10-13
33,15,4,2037-03-19
42,73,3,2012-03-09
88,63,5,2095-11-09
47,58,4,2027-09-16
22,6,4,2027-10-24
43,29,2,2031-04-11
67,83,8,2020-11-20
18,99,4,2000-02-26
12,47,6,2003-06-01
20,7,2,2053-04-07
88,88,4,2019-01-08
84,36,6,2097-04-23
53,27,5,2083-11-10
27,67,7,2051-04-26
16,64,7,2098-06-19
14,80,4,2081-02-12
44,32,4,2031-06-13
96,0,6,2065-11-03
6,71,5,2092-01-09
23,49,2,2016-04-15
21,48,7,2073-06-28
94,91,1,2074-06-24
73,74,2,2081-10-21
52,98,8,2083-01-22
99,64,3,2062-05-24
83,45,3,2018-07-18
3,30,5,2093-05-27
57,44,7,2077-07-30
95,72,7,2050-09-27
72,3,5,2086-09-20
54,21,4,2008-11-20
55,51,6,2027-01-08
69,70,1,2002-11-10
40,56,3,2080-02-02
62,1,3,2022-12-12
32,54,6,2080-03-13
17,1,4,2078-03-13
98,89,2,2005-06-30
95,74,5,2032-12-15
75,6,3,2055-03-29
54,41,7,2042-09-13
42,25,4,2087-03-31
36,90,3,2059-02-04
60,61,2,2022-05-16
47,30,4,2040-08-09
34,66,4,2010-11-21
28,12,3,2081-02-18
34,63,6,2047-02-16
82,57,4,2056-04-07
9,79,7,2014-06-29
56,77,3,2045-09-05
0,41,5,2043-07-29
2,92,4,2080-06-21
86,11,4,2053-05-10
89,17,9,2024-08-18
50,55,11,2003-02-23
30,26,10,2012-12-25
71,20,6,2060-07-30
94,79,2,2088-10-12
93,85,8,2082-12-14
74,6,3,2044-07-11
53,96,8,2000-11-20
77,52,5,2040-06-08
58,84,6,2021-06-03
42,43,11,2090-08-22
13,21,5,2026-11-15
74,9,1,2020-01-29
43,42,6,2043-10-05
60,28,0,2091-12-11
73,56,4,2098-04-28
23,77,4,2034-12-24
39,36,1,2038-05-06
28,87,5,2059-10-04
85,59,7,2005-10-03
24,8,2,2098-06-19
22,1,10,2094-09-23
55,68,9,2093-12-01
83,1,6,2062-10-28
26,71,3,2041-07-10
48,53,8,2082-10-16
20,74,0,2023-09-08
22,94,3,2086-05-09
44,12,7,2086-01-21
71,2,6,2060-09-24
66,10,3,2082-09-05
44,28,7,2095-09-12
52,60,8,2089-07-23
63,44,3,2037-12-09
28,61,7,2052-11-08
68,73,3,2042-11-01
9,6,1,2047-03-27
32,1,2,2038-01-26
66,65,3,2041-11-04
86,6,6,2097-06-15
44,53,5,2085-11-06
23,99,9,2088-09-11
16,24,2,2083-07-24
98,48,4,2078-03-15
85,80,4,2004-06-01
5,44,3,2051-04-14
69,82,2,2001-07-26
84,40,1,2098-05-02
20,94,5,2054-07-28
6,30,3,2034-08-06
93,49,7,2046-10-11
39,36,5,2015-01-29
51,78,5,2007-12-07
61,85,5,2064-08-23
45,96,5,2082-08-25
38,69,2,2032-01-20
80,86,4,2076-05-15
7,81,4,2086-03-23
33,81,4,2064-02-27
40,29,4,2091-12-01
2,22,7,2049-10-16
42,52,6,2052-11-21
7,98,1,2011-04-21
35,1,3,2035-05-16
3,34,4,2092-10-13
17,7,6,2062-03-04
23,54,3,2053-02-10
86,93,1,2001-02-18
97,21,2,2042-01-29
87,57,3,2077-11-09
56,19,6,2057-07-10
63,15,7,2093-01-18
90,43,6,2082-03-22
13,63,5,2070-01-05
51,40,3,2014-12-06
8,37,4,2081-09-15
89,5,8,2072-08-27
36,32,2,2019-10-09
23,63,6,2076-03-29
90,92,6,2037-06-24
90,62,6,2004-11-19
3,31,8,2053-12-20
28,50,7,2068-03-10
21,11,2,2086-11-01
62,60,3,2046-02-24
29,74,3,2070-12-08
78,29,3,2093-10-07
25,23,3,2067-03-11
65,22,5,2073-11-10
57,70,5,2031-03-03
48,82,6,2004-06-15
76,97,4,2034-01-03
51,42,1,2052-08-06
99,34,7,2006-02-06
72,65,4,2052-08-21
80,67,4,2006-11-07
39,8,6,2091-05-31
49,8,4,2071-05-22
35,31,6,2023-01-23
91,86,8,2027-07-29
70,44,7,2001-10-05
81,41,3,2021-09-30
23,63,5,2055-08-20
20,44,1,2067-02-08
33,24,2,2047-11-06
59,0,8,2065-01-21
88,63,8,2097-02-01
83,54,3,2025-08-05
60,71,4,2029-09-08
26,28,1,2097-03-19
32,92,6,2062-12-14
61,41,8,2008-03-26
39,15,2,2003-05-09
15,93,7,2061-12-31
10,75,4,2038-01-30
77,36,2,2083-11-06
44,28,3,2009-04-23
47,6,5,2089-02-24
4,75,5,2020-08-20
0,75,4,2033-07-01
51,94,4,2066-03-13
20,55,4,2089-05-29
30,60,12,2059-06-23
83,65,4,2094-07-13
24,76,3,2091-06-08
73,55,2,2043-04-10
13,63,4,2012-08-26
56,40,10,2089-12-31
23,11,7,2006-03-23
78,41,6,2050-10-28
33,58,3,2021-03-03
85,54,5,2048-09-22
16,4,4,2034-02-04
44,54,5,2046-06-06
46,53,8,2067-07-15
79,60,5,2097-05-30
10,69,8,2020-09-04
62,73,3,2030-02-04
69,78,5,2051-05-05
73,75,3,2083-02-27
86,93,1,2039-07-02
88,72,7,2096-03-25
37,42,6,2061-12-08
60,80,6,2006-09-25
7,22,10,2091-07-27
62,49,3,2072-08-26
72,79,12,2027-11-02
97,96,2,2090-03-07
7,85,4,2075-05-21
68,10,6,2023-09-29
68,15,4,2061-11-16
25,62,3,2069-09-23
4,57,3,2097-03-26
44,49,10,2098-11-21
20,52,6,2034-09-11
79,62,3,2099-08-29
62,7,2,2025-04-01
55,83,6,2059-08-22
29,64,5,2008-01-23
44,97,1,2090-12-15
64,16,7,2007-04-11
91,54,10,2077-11-17
8,89,4,2006-03-28
86,85,3,2064-10-11
11,99,6,2061-05-01
55,78,7,2014-12-23
8,97,9,2074-11-30
86,34,10,2075-04-17
31,22,5,2092-03-31
54,86,4,2053-02-11
72,50,1,2096-03-21
51,53,6,2083-06-19
18,5,7,2027-12-30
57,93,3,2021-09-06
91,18,3,2041-11-06
35,92,4,2084-06-10
27,43,3,2052-09-23
99,55,8,2039-08-23
58,25,5,2021-03-15
56,96,6,2029-04-05
82,50,6,2051-01-19
11,10,6,2028-02-03
12,23,4,2060-05-01
35,91,0,2049-07-14
56,0,6,2003-03-13
25,20,2,2046-10-24
87,71,5,2022-04-08
51,67,6,2069-06-06
9,88,4,2031-02-08
42,57,2,2084-02-15
6,31,6,2052-08-23
67,54,6,2015-04-24
81,81,2,2047-01-06
18,12,4,2010-04-28
41,50,3,2062-11-11
37,75,8,2017-11-30
63,52,4,2052-09-01
69,21,8,2095-09-22
83,42,6,2014-12-23
94,73,2,2056-05-02
78,58,8,2042-02-09
55,32,7,2010-07-17
4,13,6,2074-08-27
92,18,3,2054-08-23
5,83,5,2064-11-23
73,64,3,2074-11-28
98,78,4,2085-07-26
97,79,6,2000-12-26
24,20,2,2081-07-20
75,48,2,2067-10-26
6,3,3,2084-01-08
69,87,4,2060-02-26
74,91,9,2005-12-05
5,18,5,2066-11-01
58,14,2,2005-07-31
25,80,1,2012-12-30
63,90,8,2098-05-03
35,16,4,2060-10-31
19,50,5,2038-11-08
2,42,4,2011-04-21
97,88,3,2066-11-07
78,75,7,2010-02-09
4,35,7,2097-12-24
71,53,3,2000-04-02
67,16,1,2048-01-05
58,45,6,2044-08-09
66,4,5,2007-02-18
90,50,6,2069-09-03
80,54,6,2048-05-19
69,7,5,2065-02-20
42,33,5,2010-06-03
65,31,5,2006-10-16
82,30,1,2057-12-12
15,4,6,2073-03-04
56,75,3,2085-09-19
41,47,2,2067-02-07
6,8,4,2050-02-13
49,65,4,2063-01-14
60,88,5,2024-03-26
44,72,6,2052-08-03
37,52,6,2002-04-18
30,22,4,2052-12-22
78,76,6,2008-12-08
62,69,5,2068-09-26
51,58,3,2002-06-01
40,97,2,2070-03-26
61,63,8,2060-12-01
78,65,9,2065-12-01
15,59,5,2020-11-08
85,29,5,2054-12-02
40,31,3,2067-11-25
77,66,9,2022-08-05
79,8,6,2041-07-21
17,85,5,2092-03-06
71,73,4,2002-11-15
40,3,7,2039-03-03
83,39,2,2045-02-04
56,93,4,2051-08-17
66,4,7,2001-02-15
51,51,4,2024-09-02
73,17,1,2077-03-08
11,88,5,2048-08-21
44,74,6,2094-03-15
41,56,11,2019-06-13
93,75,2,2063-10-06
68,77,3,2041-07-19
52,72,3,2001-01-22
83,45,4,2062-10-04
91,47,4,2090-09-07
44,72,8,2001-08-13
40,19,5,2086-05-18
96,35,8,2070-07-04
47,21,8,2047-10-28
14,26,5,2043-04-25
88,39,4,2079-09-02
9,47,4,2094-05-25
51,45,4,2061-07-07
49,83,3,2023-04-19
65,11,9,2048-12-11
70,68,9,2077-12-08
1,91,4,2055-11-14
86,92,5,2062-08-18
20,58,4,2063-03-21
52,66,1,2061-05-21
45,51,9,2045-04-02
29,44,10,2056-11-28
42,51,8,2015-07-04
87,1,3,2087-08-19
81,7,5,2034-03-23
45,34,8,2028-01-22
43,92,12,2092-05-02
57,52,4,2066-05-03
97,62,6,2047-01-19
57,40,7,2011-09-01
94,94,5,2029-05-10
97,86,6,2008-07-30
56,14,6,2040-10-16
16,85,4,2099-04-05
36,91,1,2002-06-06
60,34,3,2061-07-29
80,46,2,2038-12-21
21,46,6,2017-05-16
40,37,7,2054-09-08
24,28,11,2028-08-05
70,72,3,2055-09-29
22,72,1,2002-09-11
13,50,4,2081-05-16
19,1,4,2078-06-10
48,99,3,2093-07-27
3,42,5,2020-05-09
84,84,5,2068-05-04
39,10,4,2051-12-24
81,19,3,2081-02-27
43,73,13,2094-08-07
76,16,9,2051-08-23
42,34,4,2028-02-15
15,67,5,2080-04-13
31,38,7,2081-12-25
64,58,3,2061-02-17
31,12,9,2062-09-27
7,45,2,2072-03-01
56,64,4,2008-12-12
76,18,6,2013-12-01
17,95,5,2093-11-07
42,24,4,2003-06-01
8,29,4,2034-05-21
58,48,4,2069-03-17
43,35,6,2045-09-05
23,33,4,2047-06-16
41,68,3,2084-03-10
1,39,3,2066-10-21
75,17,7,2024-05-18
9,25,6,2044-04-25
74,46,8,2059-05-12
66,23,4,2070-11-07
46,10,6,2073-12-01
87,21,2,2069-05-01
81,20,1,2069-02-10
53,39,4,2070-11-12
45,91,4,2051-11-30
53,94,9,2067-10-06
20,40,6,2004-12-28
34,16,4,2045-01-25
17,13,7,2043-03-26
22,74,2,2055-12-31
93,84,6,2058-05-02
54,65,8,2017-05-16
93,1,6,2075-02-21
28,44,1,2020-01-13
9,45,4,2019-04-23
15,70,2,2038-12-09
58,45,7,2005-06-07
79,16,6,2009-12-25
59,55,7,2076-03-01
10,41,9,2048-11-12
79,51,6,2013-02-02
36,26,6,2084-03-25
91,37,5,2048-06-25
50,65,5,2080-07-07
28,21,9,2071-09-28
46,15,10,2070-03-07
46,93,7,2018-03-16
21,66,8,2018-07-17
69,46,2,2002-10-01
31,94,3,2062-06-06
65,98,3,2087-06-09
52,21,7,2025-08-20
74,89,5,2080-03-25
9,48,5,2059-01-17
54,31,6,2007-11-27
91,53,4,2042-09-04
55,42,2,2072-11-21
73,14,4,2057-09-26
5,33,7,2042-08-15
69,35,9,2016-02-04
8,3,8,2002-11-29
86,28,4,2098-02-26
69,84,7,2045-01-05
61,74,7,2087-09-27
20,48,3,2090-05-29
70,47,7,2026-04-15
32,17,8,2083-02-02
5,19,4,2073-11-19
50,78,5,2031-06-20
90,16,4,2041-12-20
41,66,7,2042-03-15
25,17,3,2023-03-28
70,45,5,2061-11-02
43,98,4,2094-10-10
77,76,3,2025-06-06
61,99,6,2026-11-21
49,18,7,2046-10-19
92,68,7,2074-08-09
36,1,7,2015-03-25
3,60,4,2015-12-15
27,75,8,2035-12-03
24,66,3,2029-12-18
1,24,7,2045-01-28
60,4,6,2010-07-03
82,54,5,2036-09-05
57,1,4,2063-08-29
29,38,5,2038-07-23
62,48,6,2003-03-28
70,23,4,2062-06-10
76,76,6,2051-11-09
58,30,7,2001-10-10
12,57,3,2000-06-05
58,49,3,2076-10-14
13,47,6,2054-08-31
0,5,5,2052-02-05
31,56,7,2025-05-26
60,99,7,2016-04-06
1,32,4,2096-05-11
49,84,0,2033-11-03
96,87,3,2010-10-07
4,59,9,2029-05-23
84,77,2,2028-11-14
28,35,7,2036-01-18
44,41,6,2025-03-28
41,57,10,2055-10-23
90,25,5,2049-06-29
61,77,3,2035-12-22
92,63,1,2025-10-31
29,74,6,2033-09-27
37,80,6,2003-09-17
72,41,2,2082-04-02
74,48,4,2089-07-11
12,55,4,2013-04-13
2,70,4,2069-12-12
53,74,6,2051-03-16
47,17,7,2040-02-16
93,35,2,2000-12-09
5,5,5,2038-10-15
31,89,9,2059-03-01
64,47,4,2034-01-06
90,37,6,2086-10-20
15,10,9,2010-11-07
94,0,4,2069-12-20
24,65,2,2089-05-21
42,3,2,2026-02-13
10,95,3,2014-05-22
80,65,6,2061-12-24
37,93,4,2063-03-07
6,88,7,2016-08-05
70,50,3,2015-11-19
13,7,6,2094-01-04
36,28,3,2048-08-16
70,93,7,2020-07-26
16,28,6,2059-06-14
99,67,1,2040-11-18
46,95,12,2009-07-07
35,27,8,2057-03-23
93,79,5,2022-12-07
96,55,4,2040-11-27
77,65,7,2058-05-16
27,69,2,2092-10-28
46,87,7,2021-08-06
83,93,5,2016-08-23
33,34,4,2039-06-01
97,60,1,2090-02-28
14,18,4,2019-10-14
14,43,7,2050-02-27
27,96,2,2022-07-22
87,66,1,2014-12-04
16,44,5,2014-01-18
73,49,9,2014-01-29
40,84,4,2017-09-20
90,88,8,2066-05-03
79,85,6,2020-08-09
98,9,3,2004-09-04
67,8,6,2062-10-05
55,89,6,2029-11-21
86,34,2,2052-03-04
75,77,6,2092-12-26
57,84,5,2028-02-28
62,80,4,2022-06-24
17,41,5,2062-03-15
41,95,9,2036-03-31
81,19,2,2012-01-12
28,61,3,2028-06-16
20,34,10,2008-04-17
70,51,2,2056-07-28
88,62,3,2088-06-06
21,11,4,2033-02-02
25,75,1,2022-06-26
40,70,4,2073-05-14
36,53,3,2099-04-19
45,66,4,2078-11-04
21,67,8,2068-12-23
4,47,6,2057-12-20
74,10,6,2041-10-30
0,28,5,2098-03-13
55,81,7,2070-07-18
23,20,9,2032-12-08
11,68,3,2059-08-03
20,26,2,2051-01-11
77,99,3,2048-08-01
34,64,6,2079-03-23
13,82,4,2075-03-03
45,21,7,2050-01-27
39,11,3,2060-03-04
75,67,3,2079-06-05
32,95,3,2055-10-30
81,52,11,2005-08-25
71,28,3,2004-09-14
20,91,5,2008-10-30
26,63,10,2007-04-21
4,70,7,2092-12-23
3,12,4,2005-05-04
83,88,7,2094-10-28
58,44,9,2016-09-23
79,2,4,2026-07-23
86,78,11,2080-04-27
3,42,3,2056-04-04
70,20,3,2086-06-03
40,37,5,2041-02-09
59,95,1,2064-05-20
6,45,6,2069-09-06
80,67,3,2094-06-15
10,34,10,2048-12-27
51,72,2,2027-11-03
4,47,5,2027-11-24
97,51,7,2091-12-09
90,97,6,2019-09-15
91,2,2,2042-01-19
72,16,2,2073-09-22
54,27,8,2092-08-03
48,51,10,2006-08-01
8,73,5,2034-11-08
99,44,6,2005-05-01
73,90,8,2010-09-01
36,62,3,2097-11-07
46,6,6,2029-05-23
26,9,2,2048-09-16
35,28,2,2057-03-14
37,35,6,2042-10-13
31,93,3,2053-11-13
48,36,8,2007-03-22
62,7,5,2040-05-06
40,42,2,2066-07-14
65,71,4,2012-04-19
87,71,4,2012-11-18
39,89,7,2029-12-07
32,41,5,2091-10-13
80,35,3,2039-10-27
16,39,6,2074-08-29
74,50,8,2004-01-08
18,50,5,2059-05-29
51,86,5,2077-05-16
6,83,3,2007-09-17
0,75,1,2072-05-24
45,11,5,2063-12-04
1,38,3,2046-08-10
22,38,5,2031-06-08
14,18,7,2080-06-02
9,5,1,2052-03-28
37,20,3,2020-09-27
99,79,8,2071-08-30
19,22,11,2046-09-06
69,34,5,2090-04-14
18,19,5,2049-09-21
25,76,6,2000-09-14
25,79,3,2052-04-08
17,82,7,2056-10-22
86,27,4,2019-04-02
59,38,9,2043-09-06
88,54,3,2055-12-09
91,60,5,2064-01-26
16,1,11,2048-06-23
47,66,1,2013-06-13
84,35,2,2072-11-02
75,35,6,2051-10-29
54,98,4,2034-12-05
14,22,4,2027-08-23
58,81,5,2003-10-11
73,96,4,2038-10-21
42,84,3,2054-01-08
69,51,7,2099-09-27
22,5,1,2054-07-04
1,42,7,2072-09-30
27,17,6,2020-06-18
67,56,8,2021-03-19
34,89,7,2083-07-07
7,33,6,2016-03-30
71,26,8,2098-06-11
10,77,6,2065-04-15
61,64,7,2008-11-12
99,95,4,2001-01-17
99,4,7,2015-04-10
25,50,2,2044-05-05
40,93,4,2040-09-27
39,13,9,2034-04-20
13,84,3,2014-09-23
51,84,1,2013-09-25
31,37,5,2076-07-31
99,65,5,2032-01-28
81,25,3,2005-09-26
86,81,3,2068-05-30
20,62,4,2005-07-08
61,55,5,2055-12-14
98,46,4,2004-05-17
75,27,8,2094-03-21
71,93,3,2086-01-12
32,29,1,2016-07-28
20,30,7,2013-05-04
58,82,3,2008-09-22
68,39,3,2015-03-13
96,51,8,2097-07-03
27,81,3,2073-07-18
49,22,5,2000-09-23
94,6,3,2002-08-12
28,72,6,2083-11-30
77,74,4,2096-08-18
28,55,7,2001-06-01
62,22,7,2046-05-29
98,69,6,2019-11-29
31,43,4,2041-11-22
24,56,4,2023-11-26
69,28,3,2036-12-30
41,13,11,2091-04-10
39,76,4,2084-06-20
79,58,2,2059-04-15
32,90,2,2085-12-24
59,45,7,2046-11-29
51,86,8,2060-05-13
76,33,5,2084-06-01
91,29,7,2036-02-05
33,73,4,2075-02-09
64,52,5,2015-04-17
67,51,5,2085-04-20
47,69,5,2028-10-11
17,45,11,2018-05-05
95,92,4,2030-10-07
92,0,3,2004-01-16
63,1,6,2054-07-12
30,9,3,2049-12-17
89,41,3,2092-04-27
26,59,2,2088-09-03
56,17,3,2023-05-11
99,91,5,2001-08-21
86,40,3,2068-07-10
90,11,3,2030-12-20
13,90,3,2068-03-24
56,34,7,2032-03-31
92,24,4,2000-10-03
53,98,6,2052-04-29
85,72,6,2080-10-12
99,38,1,2090-02-10
26,43,3,2098-10-11
61,98,6,2049-06-12
73,65,4,2064-08-23
77,84,4,2053-01-18
65,68,8,2083-11-24
65,13,6,2017-09-21
92,20,4,2000-08-20
22,3,3,2089-08-18
12,72,3,2059-10-07
57,51,4,2035-12-28
15,41,4,2089-11-06
19,73,3,2063-06-14
41,47,4,2043-09-01
53,21,8,2092-10-18
81,46,6,2018-12-25
42,31,8,2090-05-18
88,86,7,2044-03-03
86,10,5,2072-03-10
49,34,7,2070-10-07
86,71,4,2018-07-10
86,53,5,2005-08-07
73,69,8,2004-08-08
88,83,7,2077-04-01
33,0,5,2017-01-27
45,48,4,2056-04-16
6,25,4,2012-12-29
8,49,2,2030-03-18
95,4,5,2069-04-07
2,5,6,2088-12-11
53,24,6,2044-07-18
28,19,6,2022-11-29
88,50,9,2093-04-04
14,75,3,2068-04-03
10,18,6,2096-12-03
26,8,6,2003-12-29
75,21,7,2061-01-17
66,35,6,2070-07-09
8,48,8,2008-05-08
32,45,5,2038-10-24
45,15,1,2036-02-11
20,3,6,2000-05-31
24,39,6,2064-02-24
13,61,1,2021-10-05
15,53,4,2070-04-15
89,11,4,2041-03-11
92,31,5,2006-06-16
4,7,7,2005-03-06
65,9,5,2086-03-31
75,1,10,2012-01-30
85,30,1,2056-08-22
81,52,4,2094-02-27
42,58,5,2079-09-25
31,94,5,2027-09-11
46,62,8,2076-10-28
44,95,7,2038-10-26
75,20,3,2076-03-11
95,49,4,2053-08-02
20,26,4,2082-04-29
97,3,5,2079-04-12
21,9,5,2004-09-09
74,24,5,2051-03-07
48,11,4,2013-11-28
64,6,3,2062-01-05
58,85,3,2070-02-26
56,0,8,2076-02-06
24,28,4,2011-05-03
71,77,1,2029-03-06
1,27,3,2030-09-07
71,88,4,2035-07-14
75,47,5,2073-10-21
46,47,4,2078-01-01
77,25,6,2089-02-15
60,76,6,2082-08-05
73,12,10,2018-06-20
31,31,1,2097-10-22
62,4,12,2042-01-11
68,31,8,2096-11-24
17,26,5,2075-12-22
19,61,4,2070-03-12
37,32,4,2056-09-08
9,98,5,2052-03-04
12,74,1,2072-10-03
18,89,1,2096-02-26
14,18,3,2066-08-14
25,19,2,2046-08-27
30,77,3,2091-05-18
16,95,5,2063-08-01
93,25,3,2074-04-27
68,53,7,2093-10-22
84,82,3,2021-05-25
33,15,9,2042-03-17
25,19,9,2078-03-21
27,59,5,2029-04-24
26,86,2,2005-12-06
44,85,4,2015-04-18
47,55,3,2072-06-23
74,3,4,2070-06-17
60,57,5,2002-08-23
21,12,3,2023-06-17
88,10,4,2051-06-08
46,73,6,2039-07-17
87,2,1,2022-04-22
93,37,6,2042-02-03
2,94,1,2079-12-02
42,84,4,2019-03-28
35,29,3,2050-06-24
31,89,0,2011-03-20
8,4,6,2063-03-12
45,59,5,2040-04-19
62,26,6,2030-05-06
91,2,4,2025-07-20
45,13,3,2044-10-03
46,14,7,2046-01-13
2,5,2,2066-12-23
53,25,5,2033-08-09
42,78,4,2076-06-11
69,75,3,2060-12-02
70,54,4,2092-05-26
73,92,6,2039-06-19
63,77,3,2092-05-15
69,19,13,2096-04-24
48,66,7,2046-12-25
87,61,4,2032-07-10
64,16,7,2053-09-20
17,16,4,2057-06-22
68,94,6,2041-12-31
14,13,5,2009-08-13
79,12,7,2013-05-31
82,31,4,2059-04-26
82,96,7,2021-03-02
83,8,11,2040-01-19
72,7,7,2004-04-21
89,34,4,2043-03-10
57,37,8,2077-03-23
50,91,7,2093-09-17
42,50,8,2049-10-18
85,6,7,2028-03-19
50,72,5,2089-06-10
12,15,11,2040-04-17
98,93,8,2024-02-29
60,8,4,2089-11-12
67,54,6,2073-11-12
26,75,3,2030-01-30
96,93,6,2016-07-05
36,61,4,2091-08-04
1,5,3,2016-10-25
54,79,3,2039-10-23
87,16,3,2064-06-26
26,26,2,2062-10-03
59,36,4,2079-10-14
17,22,8,2065-04-12
5,92,5,2098-12-04
37,63,8,2068-12-21
79,14,6,2043-04-09
10,59,5,2036-12-18
75,38,4,2076-06-11
26,28,3,2093-01-16
19,89,6,2013-08-31
5,35,4,2018-07-05
93,11,6,2086-01-12
65,87,6,2092-05-10
94,47,4,2021-04-14
72,95,2,2030-11-26
32,81,2,2090-07-15
42,1,4,2064-11-29
26,5,5,2061-02-15
58,61,4,2020-02-03
91,70,5,2091-06-02
13,35,9,2080-01-21
28,40,7,2032-02-06
60,45,3,2052-02-14
77,78,4,2061-03-08
62,96,3,2004-10-21
55,59,4,2073-09-19
73,88,9,2073-08-17
